product_id,product_name,product_category,product_price,scrapy_datetime,style_id,color_id,color_name,Fit,Composition,Size
1130309004,Baggy Jeans,men_jeans_loose,$ 39.99,2023-10-03 22:04:35:,1130309,004,Light denim blue,Loose fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32"
1130309004,Baggy Jeans,men_jeans_loose,$ 39.99,2023-10-03 22:04:35:,1130309,004,Dark denim gray,Loose fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32"
1130309004,Baggy Jeans,men_jeans_loose,$ 39.99,2023-10-03 22:04:35:,1130309,004,Dark denim blue,Loose fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32"
1130309004,Baggy Jeans,men_jeans_loose,$ 39.99,2023-10-03 22:04:35:,1130309,004,Denim black,Loose fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32"
1130309004,Baggy Jeans,men_jeans_loose,$ 39.99,2023-10-03 22:04:35:,1130309,004,Light denim blue,Loose fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32"
1130309004,Baggy Jeans,men_jeans_loose,$ 39.99,2023-10-03 22:04:35:,1130309,004,Dark denim gray,Loose fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32"
1130309004,Baggy Jeans,men_jeans_loose,$ 39.99,2023-10-03 22:04:35:,1130309,004,Light denim blue,Loose fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32"
1130309004,Baggy Jeans,men_jeans_loose,$ 39.99,2023-10-03 22:04:35:,1130309,004,Dark denim blue,Loose fit,Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32"
1024256001,Slim Jeans,men_jeans_slim,$ 24.99,2023-10-03 22:04:35:,1024256,001,Light denim blue,Slim fit,"Cotton 99%, Spandex 1%",
1024256001,Slim Jeans,men_jeans_slim,$ 24.99,2023-10-03 22:04:35:,1024256,001,Light denim blue,Slim fit,"Cotton 99%, Spandex 1%",
1024256001,Slim Jeans,men_jeans_slim,$ 24.99,2023-10-03 22:04:35:,1024256,001,Denim blue,Slim fit,"Cotton 99%, Spandex 1%",
